"BESTSELLING","DESCRIPTION","GRADE","IMAGEURL","NAME","NEWARRIVAL","PRICE","PRODUCTCODE","QUANTITY","RECOMMENDED","STATUS"
"true","Et dolor non dolor quidem ex temporibus autem soluta ex maxime tempora veniam aliquid est cum dicta.","BUDGET","http://lorempixel.com/720/348/food/","Fantastic Aluminum Coat","false","338.57","PRD9686","233","true","DISCONTINUED"
"true","Quaerat nemo at sed quae sit sit at molestiae fugiat corrupti eos iusto aliquid omnis.","BUDGET","http://lorempixel.com/1280/1024/cats/","Aerodynamic Leather Shoes","false","1947.85","PRD9687","264","false","AVAILABLE"
"false","Quidem rerum dolor et ratione et corrupti rerum ut rerum cum vel animi qui doloribus et esse rerum.","PREMIUM","http://lorempixel.com/640/200/abstract/","Lightweight Iron Watch","false","1806.43","PRD9688","463","true","OUT_OF_STOCK"
"true","Cupiditate eveniet sunt exercitationem possimus porro repudiandae neque veritatis et tenetur libero deleniti qui autem est voluptatem assumenda ut et.","LUXURY","http://lorempixel.com/g/720/348/transport/","Lightweight Marble Watch","true","1866.62","PRD9689","53","true","AVAILABLE"
"false","Eos ipsam enim corporis sint eos dolorem magni autem consequuntur numquam quis porro qui voluptatum sed rerum molestiae laborum.","LUXURY","http://lorempixel.com/1280/1024/fashion/","Heavy Duty Silk Shoes","true","813.73","PRD9690","484","true","DELETED"
"false","Libero neque mollitia numquam sunt delectus sunt explicabo aliquid dolor aspernatur sit aut sed tempore.","STANDARD","http://lorempixel.com/720/348/transport/","Ergonomic Silk Bottle","true","365.37","PRD9691","41","false","AVAILABLE"
"true","Expedita culpa rerum officiis vero voluptatem excepturi sit omnis eius aut ad in aperiam dolor non dolor fuga quia facilis.","BUDGET","http://lorempixel.com/320/200/animals/","Incredible Cotton Wallet","false","174.48","PRD9692","199","true","DELETED"
"false","Ipsam sit cupiditate sunt sequi sed hic odit vero quidem tempora distinctio aut pariatur deleniti necessitatibus non.","LUXURY","http://lorempixel.com/1280/1024/food/","Fantastic Aluminum Watch","false","712.09","PRD9693","159","false","HIDDEN"
"true","Tempore aliquam aut omnis dolorem quia similique nihil quos aperiam velit saepe tenetur tempora officiis sed ut.","STANDARD","http://lorempixel.com/720/348/people/","Synergistic Paper Hat","false","1675.54","PRD9694","313","false","OUT_OF_STOCK"
"true","Dolor illum et tempora omnis aut laboriosam veniam ut dolorem temporibus nisi qui ut minus ad dolor.","PREMIUM","http://lorempixel.com/720/348/people/","Small Rubber Bag","false","627.09","PRD9695","57","true","PRE_ORDER"
"true","Beatae vel neque est facilis quia aut sed culpa officiis ut ut atque ad nobis sit a omnis repellendus velit.","ECONOMY","http://lorempixel.com/1366/768/animals/","Lightweight Plastic Watch","true","1627.12","PRD9696","444","true","DISCONTINUED"
"false","Amet et voluptates odio facere enim error culpa et omnis et quisquam quos harum pariatur ipsa rerum nesciunt.","PREMIUM","http://lorempixel.com/1280/1024/sports/","Heavy Duty Leather Knife","true","742.83","PRD9697","310","true","AVAILABLE"
"false","Similique eos sapiente architecto voluptatem delectus ut iusto est commodi quo error non cum tempora iste et.","ECONOMY","http://lorempixel.com/1680/1050/business/","Mediocre Cotton Clock","true","1139.45","PRD9698","246","true","AVAILABLE"
"false","Voluptatem ut molestias est deserunt neque fuga porro quasi amet dolores sed illo maiores voluptatem sed eveniet.","LUXURY","http://lorempixel.com/g/640/350/sports/","Lightweight Cotton Hat","true","345.4","PRD9699","95","false","PRE_ORDER"
"true","Consectetur eveniet natus vitae aut laboriosam ut velit iure quos et ea officia vitae placeat sint.","PREMIUM","http://lorempixel.com/g/1600/1200/transport/","Synergistic Leather Computer","true","1872.44","PRD9700","446","true","OUT_OF_STOCK"
"true","Minima facilis distinctio suscipit ut qui quam rerum placeat consequuntur veritatis in dolorum nesciunt sapiente omnis.","STANDARD","http://lorempixel.com/640/480/abstract/","Practical Aluminum Watch","false","1443.0","PRD9701","438","false","PRE_ORDER"
"false","Voluptatum ut adipisci aliquam ex qui molestias sint sed eos velit atque praesentium incidunt rem qui illum soluta sit facere.","BUDGET","http://lorempixel.com/320/200/nightlife/","Lightweight Concrete Plate","true","125.49","PRD9702","277","false","DELETED"
"false","Quisquam suscipit ab amet dolore cum facilis incidunt quis deserunt fugiat excepturi voluptatibus at laboriosam consectetur.","LUXURY","http://lorempixel.com/g/1920/1200/technics/","Aerodynamic Plastic Hat","true","1662.69","PRD9703","51","true","PRE_ORDER"
"true","Temporibus enim id dolore nostrum at sed nisi cum autem qui a eos autem hic expedita ut sequi laudantium.","BUDGET","http://lorempixel.com/1366/768/animals/","Durable Granite Chair","false","1865.32","PRD9704","466","false","DELETED"
"true","Rem ipsum iusto hic impedit labore natus est esse voluptatem et voluptas doloribus error aut.","PREMIUM","http://lorempixel.com/320/200/nature/","Practical Wool Clock","false","700.41","PRD9705","97","true","OUT_OF_STOCK"
"true","Sed omnis omnis rem quam nostrum expedita vitae officiis qui quidem dolorum animi vel rerum consequatur in ipsa.","BUDGET","http://lorempixel.com/1024/768/cats/","Aerodynamic Leather Plate","true","1778.51","PRD9706","468","true","OUT_OF_STOCK"
"false","Aliquid architecto dolores voluptatem sunt quo id nam non qui eos dolorem explicabo fugit est fuga consequuntur accusantium qui.","ECONOMY","http://lorempixel.com/1024/768/technics/","Intelligent Copper Wallet","true","1624.63","PRD9707","250","false","DISCONTINUED"
"true","Et consequatur error molestias occaecati aperiam non a hic quos aut ea aut placeat explicabo voluptas quos.","LUXURY","http://lorempixel.com/g/320/200/nightlife/","Rustic Silk Hat","false","89.33","PRD9708","73","true","HIDDEN"
"true","Veniam atque error commodi laborum sed labore veritatis nesciunt aut qui odio dolor natus soluta soluta odit eum magni.","PREMIUM","http://lorempixel.com/g/720/348/nightlife/","Practical Concrete Plate","false","1658.1","PRD9709","228","true","AVAILABLE"
"true","Aut molestiae sapiente laboriosam praesentium iusto veniam aspernatur inventore laborum quia aut eius qui nulla.","STANDARD","http://lorempixel.com/g/640/200/cats/","Synergistic Concrete Wallet","false","8.54","PRD9710","48","false","DISCONTINUED"
"false","Laboriosam hic dicta veritatis fuga autem facere voluptatum ipsa ducimus itaque voluptatibus sunt nemo modi ab ea itaque ut.","BUDGET","http://lorempixel.com/1920/1200/transport/","Enormous Plastic Clock","false","1205.72","PRD9711","272","false","HIDDEN"
"false","Quasi quaerat libero dolorem deserunt eius nesciunt natus ea atque voluptatum sint iure voluptatem eos quia perferendis ea repellat.","PREMIUM","http://lorempixel.com/1600/1200/fashion/","Small Paper Pants","true","1225.85","PRD9712","363","false","PRE_ORDER"
"false","Necessitatibus quia id neque rerum iste et qui dolor eaque sed aut mollitia ex pariatur ea voluptate.","ECONOMY","http://lorempixel.com/g/320/200/transport/","Synergistic Wooden Hat","false","561.71","PRD9713","36","true","HIDDEN"
"true","Molestiae explicabo aspernatur distinctio dolores qui nihil quis eius dignissimos fugit et veniam animi ipsum dolores quod odit quae optio.","PREMIUM","http://lorempixel.com/g/1280/1024/nightlife/","Mediocre Paper Plate","false","27.18","PRD9714","59","false","OUT_OF_STOCK"
"true","Natus eum minus temporibus nisi iste ut doloremque rerum nihil deserunt necessitatibus dignissimos nulla quibusdam.","LUXURY","http://lorempixel.com/g/1680/1050/city/","Fantastic Linen Shoes","false","381.97","PRD9715","9","true","DISCONTINUED"
"false","Id voluptatem similique similique natus aliquid ab in libero sunt doloribus eveniet laudantium voluptatibus qui rerum sequi facilis officiis.","PREMIUM","http://lorempixel.com/1024/768/animals/","Ergonomic Wool Gloves","true","1950.81","PRD9716","206","false","HIDDEN"
"false","Tempore enim omnis vitae ut modi labore est a minus ut aut voluptas quia praesentium tempora ad architecto non.","ECONOMY","http://lorempixel.com/g/320/200/food/","Awesome Aluminum Coat","false","1135.16","PRD9717","151","true","DELETED"
"false","Est quaerat eos et iusto est a amet ullam natus consequatur animi ea quo odit saepe.","BUDGET","http://lorempixel.com/1366/768/fashion/","Gorgeous Linen Knife","true","1423.48","PRD9718","74","false","PRE_ORDER"
"true","Soluta temporibus est expedita sed neque qui odio quia aut nam beatae saepe voluptatem aperiam dolorem quia.","BUDGET","http://lorempixel.com/1920/1200/food/","Synergistic Iron Bottle","true","210.91","PRD9719","16","true","OUT_OF_STOCK"
"true","Aut voluptas commodi explicabo et aut quo voluptatem architecto consequatur ut perferendis consequuntur quia vel aut voluptatem aut.","BUDGET","http://lorempixel.com/640/480/fashion/","Mediocre Silk Chair","false","1267.11","PRD9720","221","true","DISCONTINUED"
"false","Inventore fugit vero est quidem maiores in quia sunt iure veniam atque ut modi velit non rerum non animi molestiae.","BUDGET","http://lorempixel.com/g/640/350/fashion/","Small Copper Wallet","true","523.31","PRD9721","33","true","DELETED"
"true","Deleniti ut rerum et culpa fuga possimus consectetur minima illum possimus molestiae delectus in commodi.","ECONOMY","http://lorempixel.com/g/1600/1200/animals/","Awesome Iron Bag","false","1580.86","PRD9722","245","false","DISCONTINUED"
"false","Voluptatem aut aut temporibus odio molestiae dolores eius minus laborum eaque ut aut ea omnis distinctio itaque labore.","LUXURY","http://lorempixel.com/g/720/348/food/","Aerodynamic Wool Bench","false","1610.46","PRD9723","180","true","AVAILABLE"
"false","Iusto architecto et omnis minus blanditiis blanditiis et quia dolores ullam odio quia voluptatum ipsam voluptas impedit praesentium.","BUDGET","http://lorempixel.com/g/320/200/city/","Small Plastic Shoes","false","1753.06","PRD9724","437","true","AVAILABLE"
"true","Blanditiis cum atque perferendis ut facere non rerum odio ea voluptatem debitis atque culpa qui distinctio qui.","PREMIUM","http://lorempixel.com/g/1600/1200/fashion/","Lightweight Copper Computer","false","1933.48","PRD9725","140","false","OUT_OF_STOCK"
"true","Eligendi porro maiores sed et laborum consectetur omnis consequatur quos perspiciatis sit odio debitis temporibus corporis minima quas.","STANDARD","http://lorempixel.com/1680/1050/animals/","Rustic Paper Table","true","1440.93","PRD9726","287","false","DELETED"
"false","In rerum nisi nihil voluptatem et ut sed et omnis exercitationem nesciunt debitis impedit sint et officiis.","ECONOMY","http://lorempixel.com/g/1600/1200/food/","Durable Wool Shirt","true","778.16","PRD9727","214","false","DISCONTINUED"
"true","Molestiae id eius ipsam enim delectus facere et harum est sit incidunt optio tenetur exercitationem molestiae.","ECONOMY","http://lorempixel.com/g/720/348/nature/","Heavy Duty Copper Clock","false","202.36","PRD9728","301","false","OUT_OF_STOCK"
"true","Sunt quis dolores porro qui molestiae soluta quidem aut sapiente dolores soluta architecto molestiae a similique veniam.","BUDGET","http://lorempixel.com/g/720/348/food/","Incredible Aluminum Gloves","false","1725.71","PRD9729","240","true","DISCONTINUED"
"false","Nam aliquid voluptatem et accusamus totam qui tenetur a est quibusdam vel reiciendis laboriosam enim eveniet et autem eum quo.","PREMIUM","http://lorempixel.com/g/320/200/fashion/","Enormous Concrete Plate","true","705.89","PRD9730","175","false","DISCONTINUED"
"false","Magni magnam velit ea exercitationem ut sunt minima numquam cumque excepturi quia qui quas et sint aliquid.","PREMIUM","http://lorempixel.com/g/1920/1200/sports/","Heavy Duty Paper Table","true","1857.19","PRD9731","93","false","OUT_OF_STOCK"
"true","Vel ipsam explicabo vel et voluptatibus repellendus quidem et nobis architecto omnis quo dolores assumenda nostrum voluptatibus aspernatur iusto.","PREMIUM","http://lorempixel.com/640/200/cats/","Practical Bronze Bottle","false","424.11","PRD9732","254","true","HIDDEN"
"false","Quo sapiente cumque esse ipsum consectetur quidem ea neque sunt dolorem temporibus nihil recusandae aperiam repudiandae laborum quidem quis.","STANDARD","http://lorempixel.com/1366/768/people/","Durable Paper Computer","true","970.84","PRD9733","476","false","OUT_OF_STOCK"
"true","Praesentium quod cupiditate quo voluptas nemo harum ut deleniti voluptatem expedita animi distinctio placeat molestiae nihil laborum laudantium.","STANDARD","http://lorempixel.com/g/640/350/technics/","Gorgeous Wool Knife","false","609.29","PRD9734","146","true","OUT_OF_STOCK"
"true","Libero amet nihil adipisci quia sed non iste aut neque nobis voluptatem et sunt unde sequi quia minus consequatur.","BUDGET","http://lorempixel.com/640/350/business/","Practical Wool Coat","false","441.19","PRD9735","71","true","OUT_OF_STOCK"
"false","Eius ducimus ut voluptas perferendis modi omnis itaque alias aut doloribus ipsum rerum hic voluptate sit.","STANDARD","http://lorempixel.com/640/200/business/","Ergonomic Leather Knife","true","1635.57","PRD9736","63","true","DELETED"
"false","Excepturi adipisci temporibus quia dolorem nihil vel hic esse molestias officia voluptatibus officiis vero molestiae aperiam quia perferendis repellat.","STANDARD","http://lorempixel.com/640/350/people/","Practical Silk Shoes","false","1760.1","PRD9737","364","true","AVAILABLE"
"false","Dolorum tenetur qui ea aut et corrupti corporis atque quibusdam voluptatem rerum ipsa similique cupiditate et.","PREMIUM","http://lorempixel.com/g/1680/1050/sports/","Durable Concrete Lamp","false","1330.38","PRD9738","347","true","DELETED"
"false","Quod sed aut aperiam est tempore ea qui et quia sint velit beatae asperiores laborum molestias iusto quae quos.","ECONOMY","http://lorempixel.com/g/720/348/business/","Practical Silk Shirt","true","652.75","PRD9739","74","true","PRE_ORDER"
"true","Voluptatum enim ipsum expedita voluptas doloribus fugit qui mollitia aliquam ab minus deleniti est ab eum.","LUXURY","http://lorempixel.com/320/200/nature/","Small Steel Gloves","false","446.24","PRD9740","17","true","DELETED"
"false","Molestias aperiam aliquam impedit et quidem eos ab culpa dolorem dolorem quas voluptatem repellat eum ratione possimus.","PREMIUM","http://lorempixel.com/640/350/food/","Awesome Steel Bottle","true","855.93","PRD9741","50","false","AVAILABLE"
"false","Sequi sint velit totam atque iste consequatur minima enim tempora dolorum facilis deleniti similique deleniti sed facilis architecto.","PREMIUM","http://lorempixel.com/g/1366/768/abstract/","Sleek Aluminum Chair","true","1657.92","PRD9742","434","true","HIDDEN"
"false","Repellat sed impedit nobis est est excepturi veniam similique recusandae voluptates maxime repellat eligendi rem ullam quibusdam non enim.","PREMIUM","http://lorempixel.com/1680/1050/food/","Small Wooden Plate","true","1715.94","PRD9743","277","false","OUT_OF_STOCK"
"false","Modi in porro incidunt possimus corporis temporibus quisquam itaque aliquid est sint possimus et nihil.","STANDARD","http://lorempixel.com/g/320/200/nature/","Incredible Wool Chair","true","225.73","PRD9744","11","true","PRE_ORDER"
"true","Ut voluptas quae consectetur ea ut necessitatibus perferendis laudantium voluptatum quidem mollitia cumque ullam quibusdam vel aperiam.","LUXURY","http://lorempixel.com/g/720/348/fashion/","Incredible Cotton Shoes","true","1936.01","PRD9745","210","false","DELETED"
"true","Tempora fugit aliquam aliquid sed quisquam amet est eius quo ut aut expedita beatae provident distinctio cum omnis est enim.","BUDGET","http://lorempixel.com/320/200/sports/","Ergonomic Aluminum Gloves","false","1871.22","PRD9746","142","true","PRE_ORDER"
"true","Fugiat amet nobis omnis quia natus velit ut quis et quo vero id consequatur est libero.","STANDARD","http://lorempixel.com/1920/1200/fashion/","Lightweight Plastic Wallet","false","401.86","PRD9747","344","true","PRE_ORDER"
"false","Est sequi molestiae exercitationem nemo tempora sunt et ut neque natus enim itaque esse ullam qui soluta eum.","PREMIUM","http://lorempixel.com/g/1366/768/nightlife/","Heavy Duty Aluminum Shoes","true","1780.11","PRD9748","383","false","OUT_OF_STOCK"
"true","Architecto ut et tenetur ab dolores quia voluptatum voluptatibus ipsum placeat amet aliquid earum sed et.","LUXURY","http://lorempixel.com/g/1280/1024/city/","Sleek Silk Hat","true","616.76","PRD9749","166","false","DISCONTINUED"
"true","Enim veritatis et ea ipsa sit fugit debitis blanditiis suscipit fugiat veniam voluptas eum aut cupiditate labore rerum laborum eos.","LUXURY","http://lorempixel.com/320/200/fashion/","Fantastic Rubber Gloves","false","157.49","PRD9750","59","true","PRE_ORDER"
"true","Quasi eos et repellendus atque et non rem sint aliquam odit iusto veritatis saepe iste autem unde repellat quas.","LUXURY","http://lorempixel.com/640/200/people/","Heavy Duty Cotton Coat","false","1018.57","PRD9751","264","true","AVAILABLE"
"true","Dolorum accusantium corrupti id nisi quidem voluptas deserunt qui ea quia voluptas qui qui totam.","PREMIUM","http://lorempixel.com/g/1366/768/food/","Lightweight Wooden Computer","true","91.12","PRD9752","57","true","DISCONTINUED"
"false","Est voluptatum enim eligendi doloribus nihil neque qui dolor perspiciatis magnam voluptate reprehenderit ratione omnis dolore.","BUDGET","http://lorempixel.com/g/1920/1200/food/","Small Copper Knife","true","1429.86","PRD9753","270","false","HIDDEN"
"false","Dolores non dolorum est quia quia a perspiciatis explicabo sed soluta qui aut doloribus soluta nihil consequatur et quos.","ECONOMY","http://lorempixel.com/g/1024/768/food/","Sleek Marble Car","true","1444.06","PRD9754","218","true","AVAILABLE"
"true","Quo consectetur aut ut quia voluptate quasi cum rerum id officiis consequuntur est autem aut id iure iure.","LUXURY","http://lorempixel.com/g/1366/768/cats/","Rustic Steel Clock","false","1128.93","PRD9755","253","true","HIDDEN"
"true","Harum qui corrupti soluta qui corporis possimus sit repellendus inventore quo dolorum consequatur quo aspernatur quibusdam pariatur consequatur.","STANDARD","http://lorempixel.com/g/1280/1024/nature/","Practical Granite Bottle","false","624.92","PRD9756","466","true","HIDDEN"
"true","Praesentium accusantium tempora et nulla non sit enim cum sit aut ducimus illum est cumque velit quasi sapiente officiis eos.","LUXURY","http://lorempixel.com/g/640/480/food/","Durable Granite Chair","false","927.88","PRD9757","210","true","DELETED"
"false","Voluptatem voluptatibus praesentium reprehenderit ea sit est sit consequatur placeat qui numquam quaerat modi itaque est et eos nostrum.","ECONOMY","http://lorempixel.com/1680/1050/fashion/","Small Silk Knife","false","1257.04","PRD9758","481","true","DISCONTINUED"
"false","Laudantium at est enim delectus consequuntur a aut repellat quia quos est commodi asperiores voluptatum aut et.","STANDARD","http://lorempixel.com/g/640/350/people/","Intelligent Steel Bench","false","60.05","PRD9759","235","true","DELETED"
"true","Nulla et a nisi similique dolores explicabo est et fugit nemo illum velit quia unde suscipit.","ECONOMY","http://lorempixel.com/1600/1200/people/","Fantastic Copper Coat","true","1769.43","PRD9760","159","false","HIDDEN"
"false","Ullam rem in dolor earum excepturi natus officiis odit non odit ut et esse rerum autem odio id quibusdam suscipit.","BUDGET","http://lorempixel.com/g/1600/1200/business/","Gorgeous Steel Shirt","true","1348.7","PRD9761","220","false","PRE_ORDER"
"true","Asperiores et sapiente ducimus vero qui odit autem ipsa nihil debitis et quae quo dolores et dignissimos.","STANDARD","http://lorempixel.com/g/1280/1024/animals/","Durable Bronze Knife","true","1189.71","PRD9762","372","false","AVAILABLE"
"true","Laborum veritatis repellendus laboriosam neque consequuntur quos autem quas doloremque laudantium autem sunt et sed.","STANDARD","http://lorempixel.com/1280/1024/animals/","Incredible Plastic Lamp","true","117.66","PRD9763","474","true","HIDDEN"
"true","Omnis culpa odio maiores praesentium amet et sed perferendis est consequatur nesciunt in voluptatem ipsa tenetur veniam dolorum voluptatem.","ECONOMY","http://lorempixel.com/g/640/480/city/","Incredible Leather Lamp","true","359.3","PRD9764","324","true","HIDDEN"
"false","Molestiae et quidem quis voluptas nesciunt deserunt deserunt veniam maxime ab nemo rem voluptas blanditiis alias ea asperiores.","BUDGET","http://lorempixel.com/g/640/480/transport/","Practical Silk Bottle","false","397.73","PRD9765","411","false","DELETED"
"true","Exercitationem eius culpa est sequi quis voluptas sed qui vel expedita est ipsa officiis quis voluptas et omnis.","LUXURY","http://lorempixel.com/640/480/abstract/","Durable Wool Watch","true","1929.71","PRD9766","179","false","DELETED"
"false","Et consequuntur et beatae iure hic delectus voluptas id aspernatur fugiat veniam laudantium placeat at ut sint officiis accusamus magni.","LUXURY","http://lorempixel.com/640/350/cats/","Enormous Silk Pants","false","1682.4","PRD9767","167","true","DELETED"
"false","Iste veniam sequi adipisci eaque et fuga voluptas quis qui dolorum minus veritatis molestiae porro nisi.","STANDARD","http://lorempixel.com/g/320/200/transport/","Intelligent Wool Clock","false","1120.8","PRD9768","195","true","DISCONTINUED"
"true","Voluptates et repellendus quis at non minima veniam ipsa ut quo aut qui consequuntur dolores eius magnam officiis distinctio sapiente.","ECONOMY","http://lorempixel.com/1600/1200/city/","Intelligent Wool Pants","true","1168.71","PRD9769","480","true","HIDDEN"
"true","Est explicabo rerum quae at ut quos natus veniam vel suscipit inventore rerum ea deserunt itaque cum similique molestiae illum.","PREMIUM","http://lorempixel.com/g/320/200/animals/","Awesome Concrete Pants","true","11.67","PRD9770","485","false","DELETED"
"true","Fugiat doloremque rerum eos optio est neque facilis nobis velit eum odit molestias qui magni alias corrupti laudantium dolor.","BUDGET","http://lorempixel.com/g/640/480/fashion/","Lightweight Silk Knife","false","600.85","PRD9771","469","true","HIDDEN"
"true","Non occaecati voluptatem repudiandae id eum placeat alias fugiat soluta sed iste maiores perspiciatis vel ipsum.","ECONOMY","http://lorempixel.com/1680/1050/people/","Rustic Bronze Plate","true","479.69","PRD9772","50","true","DISCONTINUED"
"false","Consequatur molestiae laborum architecto tempore explicabo ex deleniti autem voluptates expedita rerum non sed aut laborum.","STANDARD","http://lorempixel.com/g/1680/1050/food/","Rustic Aluminum Car","true","1099.72","PRD9773","24","false","PRE_ORDER"
"false","Neque consequatur qui voluptatem facilis ut et alias ut omnis consequatur aut eveniet vitae assumenda beatae ducimus et dignissimos et.","LUXURY","http://lorempixel.com/1920/1200/animals/","Heavy Duty Plastic Watch","false","1586.34","PRD9774","176","false","PRE_ORDER"
"false","Fugit harum amet minus et dolorum ad praesentium consequatur aut id quas minus nihil voluptatibus.","LUXURY","http://lorempixel.com/g/640/480/food/","Lightweight Paper Computer","true","1446.69","PRD9775","325","false","OUT_OF_STOCK"
"false","Sunt et earum hic qui maxime est esse ipsa et a labore maxime quam consequatur nostrum ut.","LUXURY","http://lorempixel.com/g/320/200/food/","Durable Linen Bag","false","1872.18","PRD9776","261","true","PRE_ORDER"
"true","Sint consectetur corporis quia et maxime et sint quam in est quod non est ea voluptas nisi molestiae dolor et.","PREMIUM","http://lorempixel.com/1366/768/sports/","Heavy Duty Iron Clock","false","999.47","PRD9777","256","true","AVAILABLE"
"true","Minima quidem minima laudantium temporibus sint recusandae dolore et corporis totam quisquam sit itaque aut aspernatur fugit ipsa harum perferendis.","ECONOMY","http://lorempixel.com/g/320/200/fashion/","Synergistic Copper Coat","true","763.95","PRD9778","489","false","HIDDEN"
"true","Maxime repellendus temporibus quaerat tenetur sunt ea voluptatem dolore pariatur veniam laboriosam placeat quidem excepturi nulla iure est voluptate iure.","PREMIUM","http://lorempixel.com/640/480/city/","Aerodynamic Steel Table","true","1256.65","PRD9779","195","false","PRE_ORDER"
"true","Qui adipisci quod a est sit ut incidunt et delectus nobis reprehenderit recusandae voluptas qui eius dignissimos minima.","STANDARD","http://lorempixel.com/g/640/200/city/","Durable Wool Watch","false","1751.01","PRD9780","142","false","DELETED"
"true","Dolorem dolorem suscipit et sed at et voluptate dolores in sint sint architecto tenetur enim quo aspernatur mollitia aperiam.","PREMIUM","http://lorempixel.com/g/640/350/city/","Intelligent Granite Bottle","true","973.35","PRD9781","137","false","HIDDEN"
"true","Accusamus dolor eveniet omnis et ipsa impedit consequatur asperiores consectetur est omnis tempore eligendi sed sed facilis eum labore culpa.","BUDGET","http://lorempixel.com/1920/1200/cats/","Enormous Plastic Knife","true","1364.14","PRD9782","289","true","DISCONTINUED"
"true","Inventore repudiandae non sit quia eum voluptas sapiente porro ad eius quia voluptatem dolor eos temporibus fugit.","PREMIUM","http://lorempixel.com/g/1280/1024/city/","Ergonomic Rubber Hat","false","1345.69","PRD9783","431","false","PRE_ORDER"
"false","Qui deserunt aliquam vel ut at cupiditate nihil voluptatem quod fugit aspernatur ipsum numquam eius adipisci nobis.","PREMIUM","http://lorempixel.com/g/640/200/nightlife/","Rustic Rubber Bench","false","1755.11","PRD9784","100","true","DISCONTINUED"
"false","Sint nesciunt reprehenderit quidem ut similique architecto libero debitis et dolores doloribus temporibus dolorum maiores nobis tempore itaque nostrum nobis.","BUDGET","http://lorempixel.com/g/640/200/abstract/","Synergistic Linen Bag","false","1630.55","PRD9785","373","true","OUT_OF_STOCK"
"false","Facilis aut non mollitia est impedit qui quibusdam praesentium veritatis sed repudiandae ut accusamus et.","LUXURY","http://lorempixel.com/640/350/transport/","Fantastic Paper Bench","true","713.55","PRD9786","198","false","AVAILABLE"
"true","Et sed aperiam nulla qui maiores voluptatibus nam in ea repellendus unde corrupti ut nisi voluptas fugiat id.","ECONOMY","http://lorempixel.com/g/1366/768/people/","Rustic Wooden Clock","false","361.6","PRD9787","58","false","DISCONTINUED"
"true","Voluptas placeat iste id fuga laboriosam ut debitis porro hic velit aliquam modi et ea et in non ratione.","ECONOMY","http://lorempixel.com/g/1920/1200/sports/","Rustic Copper Pants","true","5.33","PRD9788","245","false","OUT_OF_STOCK"
"false","Voluptatem ea sed rerum excepturi voluptatem quis minus facilis cupiditate repellat aliquid quidem dolore voluptas.","PREMIUM","http://lorempixel.com/1280/1024/fashion/","Heavy Duty Silk Gloves","false","417.24","PRD9789","317","true","AVAILABLE"
"false","Ipsum voluptas ab id qui veritatis vel in cumque veniam dolor quis asperiores quisquam qui vero et eveniet.","ECONOMY","http://lorempixel.com/720/348/city/","Rustic Leather Watch","true","192.13","PRD9790","451","false","PRE_ORDER"
"false","Dolore expedita dignissimos saepe autem eligendi minima omnis molestiae voluptas omnis ex ex id nemo.","ECONOMY","http://lorempixel.com/1366/768/food/","Synergistic Cotton Hat","true","987.63","PRD9791","259","true","OUT_OF_STOCK"
"true","Quaerat ea reprehenderit eligendi officia esse neque aut eligendi id consequatur rerum magni fugit aut.","ECONOMY","http://lorempixel.com/g/1920/1200/abstract/","Rustic Paper Gloves","false","461.81","PRD9792","164","false","AVAILABLE"
"true","Id eligendi odit at velit minima vero ut temporibus laboriosam aliquid animi nostrum voluptatem repellat.","STANDARD","http://lorempixel.com/g/1920/1200/food/","Practical Concrete Knife","false","1594.92","PRD9793","217","true","DELETED"
"true","Esse qui cupiditate quidem quas repudiandae saepe corporis nostrum nulla reprehenderit iusto quo delectus dolor.","ECONOMY","http://lorempixel.com/640/200/transport/","Small Bronze Shoes","false","350.46","PRD9794","341","true","AVAILABLE"
"true","Omnis soluta quaerat fugiat nostrum sunt ut rerum et rerum soluta alias et qui iusto in beatae itaque cupiditate.","BUDGET","http://lorempixel.com/1366/768/nightlife/","Durable Leather Plate","true","1754.81","PRD9795","367","false","DISCONTINUED"
"false","Et repudiandae et asperiores aut sed voluptatem voluptatem voluptas natus et molestiae soluta quam quia consectetur.","LUXURY","http://lorempixel.com/1280/1024/transport/","Rustic Linen Shoes","false","927.16","PRD9796","417","true","DELETED"
"true","Optio est et non cum ipsam non ipsa nihil sunt quibusdam nemo non ab dolorem et cumque.","PREMIUM","http://lorempixel.com/1366/768/food/","Rustic Granite Lamp","false","900.03","PRD9797","500","false","DISCONTINUED"
"true","Fugiat dolor beatae eaque qui incidunt quis minus omnis recusandae similique ut porro similique eaque nostrum sint.","LUXURY","http://lorempixel.com/g/640/200/nightlife/","Mediocre Concrete Pants","false","1799.55","PRD9798","248","true","DELETED"
"false","Veritatis nihil quasi debitis quas beatae non atque facilis quos libero adipisci voluptas voluptatem omnis labore minima quam nihil voluptatem.","BUDGET","http://lorempixel.com/720/348/animals/","Durable Aluminum Hat","false","1631.74","PRD9799","337","false","AVAILABLE"
"false","Fugiat eos assumenda veniam minima rerum quia et dicta qui est minima quis dolor maxime soluta sed eius similique.","BUDGET","http://lorempixel.com/g/640/200/technics/","Ergonomic Rubber Shoes","false","95.64","PRD9800","412","true","DELETED"
"false","Quisquam cum debitis sunt facere eaque enim qui officiis similique ipsa veniam aut beatae repudiandae voluptas et.","BUDGET","http://lorempixel.com/640/350/nature/","Awesome Marble Knife","false","439.77","PRD9801","457","false","DISCONTINUED"
